element_type,osm_id,name,lat,lon,distance_m,cde_category,cde_label,tags_str,within_50m,within_100m,within_250m,within_500m
node,3678209524,,27.1102368,57.0883144,406.1,unknown,Unknown / unclassified,,False,False,False,True
node,3678209533,,27.1116916,57.0867106,379.2,unknown,Unknown / unclassified,,False,False,False,True
node,3858435060,,27.1060931,57.0868128,388.6,unknown,Unknown / unclassified,,False,False,False,True
node,3858435061,,27.1077163,57.0861874,214.1,unknown,Unknown / unclassified,,False,False,True,True
node,5667438512,,27.1078125,57.0862797,215.1,unknown,Unknown / unclassified,,False,False,True,True
node,5667438516,,27.1072861,57.0857749,220.9,unknown,Unknown / unclassified,,False,False,True,True
node,5667441638,,27.1071769,57.0862179,257.7,unknown,Unknown / unclassified,,False,False,False,True
node,5667441643,,27.1070606,57.0864549,283.1,unknown,Unknown / unclassified,,False,False,False,True
node,5667441660,,27.1073389,57.0860305,231.9,unknown,Unknown / unclassified,,False,False,True,True
node,5667441670,,27.1076312,57.0862825,227.4,unknown,Unknown / unclassified,,False,False,True,True
node,5667441720,,27.1074334,57.0863321,245.4,unknown,Unknown / unclassified,,False,False,True,True
node,5667451015,,27.1067697,57.082634,300.9,unknown,Unknown / unclassified,,False,False,False,True
node,5667451017,,27.1077713,57.0814958,322.5,unknown,Unknown / unclassified,,False,False,False,True
node,5667451019,,27.1055854,57.0819862,445.3,unknown,Unknown / unclassified,,False,False,False,True
node,5667451621,,27.1053117,57.0823759,451.7,unknown,Unknown / unclassified,,False,False,False,True
node,5667451624,,27.1068548,57.0815367,371.2,unknown,Unknown / unclassified,,False,False,False,True
node,5667451625,,27.1073818,57.0821375,288.5,unknown,Unknown / unclassified,,False,False,False,True
node,5667451626,,27.1080179,57.0803601,420.8,unknown,Unknown / unclassified,,False,False,False,True
node,5667451627,,27.1065667,57.0828691,306.2,unknown,Unknown / unclassified,,False,False,False,True
node,5667451628,,27.107024,57.0824897,288.6,unknown,Unknown / unclassified,,False,False,False,True
node,5667451629,,27.106914,57.0809966,411.1,unknown,Unknown / unclassified,,False,False,False,True
node,5667451631,,27.106672,57.080296,484.2,unknown,Unknown / unclassified,,False,False,False,True
node,5667451633,,27.1080516,57.080795,378.2,unknown,Unknown / unclassified,,False,False,False,True
node,5667451634,,27.1062868,57.0832782,315.6,unknown,Unknown / unclassified,,False,False,False,True
node,5667451635,,27.1057021,57.0840371,359.7,unknown,Unknown / unclassified,,False,False,False,True
node,5667451639,,27.1058878,57.0822967,400.3,unknown,Unknown / unclassified,,False,False,False,True
node,5667451640,,27.1070461,57.0800053,490.1,unknown,Unknown / unclassified,,False,False,False,True
node,5667451650,,27.1061991,57.0825592,357.1,unknown,Unknown / unclassified,,False,False,False,True
node,5667451654,,27.1059835,57.0836903,335.1,unknown,Unknown / unclassified,,False,False,False,True
node,5667451656,,27.1057844,57.0822096,414.6,unknown,Unknown / unclassified,,False,False,False,True
node,5667451657,,27.1066847,57.0820975,342.7,unknown,Unknown / unclassified,,False,False,False,True
node,5667451658,,27.1061353,57.0819767,396.5,unknown,Unknown / unclassified,,False,False,False,True
node,5667451662,,27.106498,57.0829677,307.8,unknown,Unknown / unclassified,,False,False,False,True
node,5667451663,,27.1063778,57.0822085,361.1,unknown,Unknown / unclassified,,False,False,False,True
node,5667451664,,27.1074706,57.0812727,356.6,unknown,Unknown / unclassified,,False,False,False,True
node,5667451666,,27.1070192,57.0818547,335.2,unknown,Unknown / unclassified,,False,False,False,True
node,5667451667,,27.1061245,57.0844607,309.9,unknown,Unknown / unclassified,,False,False,False,True
node,5667451669,,27.107341,57.0829082,234.6,unknown,Unknown / unclassified,,False,False,True,True
node,5667451671,,27.1056408,57.0814739,470.6,unknown,Unknown / unclassified,,False,False,False,True
node,5667451676,,27.1067248,57.083717,254.9,unknown,Unknown / unclassified,,False,False,False,True
node,5667451679,,27.1055198,57.0826044,420.8,unknown,Unknown / unclassified,,False,False,False,True
node,5667461122,,27.1104897,57.0806813,416.0,unknown,Unknown / unclassified,,False,False,False,True
node,5667461129,,27.1103622,57.0803601,439.6,unknown,Unknown / unclassified,,False,False,False,True
node,5667461130,,27.1090413,57.0801651,428.5,unknown,Unknown / unclassified,,False,False,False,True
node,5667461131,,27.1093865,57.0795778,489.2,unknown,Unknown / unclassified,,False,False,False,True
node,5667461134,,27.1079801,57.0821421,254.5,unknown,Unknown / unclassified,,False,False,False,True
node,5667461139,,27.1084629,57.0795917,487.5,unknown,Unknown / unclassified,,False,False,False,True
node,5667461143,,27.1087002,57.0811578,330.8,unknown,Unknown / unclassified,,False,False,False,True
node,5667461145,,27.1085828,57.0802883,417.6,unknown,Unknown / unclassified,,False,False,False,True
node,5667461146,,27.1094857,57.0812959,322.7,unknown,Unknown / unclassified,,False,False,False,True
node,5667461149,,27.1087718,57.0804676,398.6,unknown,Unknown / unclassified,,False,False,False,True
node,5667461151,,27.1094793,57.0794796,500.1,unknown,Unknown / unclassified,,False,False,False,False
node,5667461153,,27.109885,57.0799631,461.1,unknown,Unknown / unclassified,,False,False,False,True
node,5667461154,,27.1088477,57.0816545,280.9,unknown,Unknown / unclassified,,False,False,False,True
node,5667461155,,27.1083006,57.0797163,477.5,unknown,Unknown / unclassified,,False,False,False,True
node,6154875298,,27.1075268,57.0806401,411.1,unknown,Unknown / unclassified,,False,False,False,True
node,6154875299,,27.1074035,57.0803904,439.2,unknown,Unknown / unclassified,,False,False,False,True
node,6154875300,,27.1072746,57.0800096,479.5,unknown,Unknown / unclassified,,False,False,False,True
node,6154875301,,27.1069288,57.0800697,490.0,unknown,Unknown / unclassified,,False,False,False,True
node,6154875302,,27.1072849,57.0807781,409.6,unknown,Unknown / unclassified,,False,False,False,True
node,6154875303,,27.1072459,57.0816833,334.0,unknown,Unknown / unclassified,,False,False,False,True
node,6154875304,,27.107127,57.0814029,364.4,unknown,Unknown / unclassified,,False,False,False,True
node,6154875340,,27.106713,57.0802526,485.6,unknown,Unknown / unclassified,,False,False,False,True
node,6154875343,,27.1064247,57.080839,455.1,unknown,Unknown / unclassified,,False,False,False,True
node,6154875344,,27.1067719,57.0806473,448.7,unknown,Unknown / unclassified,,False,False,False,True
node,6154875345,,27.1062813,57.0809725,454.8,unknown,Unknown / unclassified,,False,False,False,True
node,6154875346,,27.1060043,57.0810369,470.5,unknown,Unknown / unclassified,,False,False,False,True
node,6154875347,,27.1055605,57.0813125,487.7,unknown,Unknown / unclassified,,False,False,False,True
node,6427495802,محله پریتقی,27.1075009,57.0799827,473.0,unknown,Unknown / unclassified,name=محله پریتقی; place=suburb,False,False,False,True
node,6669339081,,27.1092683,57.0876756,317.7,unknown,Unknown / unclassified,junction=yes,False,False,False,True
node,6669339082,,27.1093552,57.0875557,307.3,unknown,Unknown / unclassified,junction=yes,False,False,False,True
node,6669339083,,27.1069671,57.085469,236.9,unknown,Unknown / unclassified,,False,False,True,True
node,6669339084,,27.1070575,57.0853512,223.0,unknown,Unknown / unclassified,,False,False,True,True
node,8198231368,,27.1066406,57.0864353,317.5,unknown,Unknown / unclassified,,False,False,False,True
node,8730075910,,27.107356,57.0863546,252.8,unknown,Unknown / unclassified,,False,False,False,True
node,8730075911,,27.1073934,57.0862893,245.3,unknown,Unknown / unclassified,,False,False,True,True
node,8730075912,,27.1073814,57.0862209,241.4,unknown,Unknown / unclassified,,False,False,True,True
node,8730075913,,27.1073528,57.0861833,241.0,unknown,Unknown / unclassified,,False,False,True,True
node,8730075914,,27.1073038,57.0861753,244.4,unknown,Unknown / unclassified,,False,False,True,True
node,8730075915,,27.1072513,57.0861914,249.8,unknown,Unknown / unclassified,,False,False,True,True
node,8730075916,,27.1072,57.0862102,255.3,unknown,Unknown / unclassified,,False,False,False,True
node,8730076017,,27.1073335,57.085938,226.5,unknown,Unknown / unclassified,,False,False,True,True
node,8730076018,,27.1072908,57.0861432,243.3,unknown,Unknown / unclassified,,False,False,True,True
node,8730076021,,27.1070315,57.0859884,256.2,unknown,Unknown / unclassified,,False,False,False,True
node,8730076022,,27.1071278,57.0858419,239.2,unknown,Unknown / unclassified,,False,False,True,True
node,8730076023,,27.1088714,57.0879189,339.3,unknown,Unknown / unclassified,,False,False,False,True
node,8730076024,,27.1087305,57.0879779,345.7,unknown,Unknown / unclassified,,False,False,False,True
node,8730076025,,27.1086469,57.0877151,320.4,unknown,Unknown / unclassified,,False,False,False,True
node,8730076026,,27.1087806,57.0876507,313.0,unknown,Unknown / unclassified,,False,False,False,True
node,8730076027,مرکز تحقیقات کشاورزی شهرستان میناب,27.1095972,57.0881925,374.2,government_institutional,Government / institutional,name=مرکز تحقیقات کشاورزی شهرستان میناب; office=government,False,False,False,True
node,8730076028,,27.1087209,57.0873583,284.6,unknown,Unknown / unclassified,amenity=atm; currency:IRR=yes; network=عابر بانک کشاورزی; operator=عابر بانک کشاورزی,False,False,False,True
node,8730076029,,27.1095732,57.0860878,174.3,unknown,Unknown / unclassified,,False,False,True,True
node,8730076033,آهن آلات زارع,27.1106434,57.0885634,446.7,civilian_general,Civilian general,name=آهن آلات زارع; shop=yes,False,False,False,True
node,8730076034,اداره آب و فاضلاب,27.109911,57.0872138,291.5,government_institutional,Government / institutional,name=اداره آب و فاضلاب; office=government,False,False,False,True
node,8730085552,,27.1094924,57.0823008,226.2,unknown,Unknown / unclassified,,False,False,True,True
node,8730085553,,27.1104586,57.0825954,254.6,unknown,Unknown / unclassified,,False,False,False,True
node,8730085554,,27.1108579,57.0840783,220.3,unknown,Unknown / unclassified,,False,False,True,True
node,8744297895,,27.1076858,57.0862399,220.3,unknown,Unknown / unclassified,,False,False,True,True
node,8744297896,,27.1074024,57.0859729,222.8,unknown,Unknown / unclassified,,False,False,True,True
node,8744297897,,27.1073689,57.0861611,238.2,unknown,Unknown / unclassified,,False,False,True,True
node,8744297898,,27.107439,57.0862844,241.5,unknown,Unknown / unclassified,,False,False,True,True
node,8754412628,,27.1061509,57.0845633,307.0,unknown,Unknown / unclassified,,False,False,False,True
node,8754412629,,27.1075476,57.0827465,229.8,unknown,Unknown / unclassified,,False,False,True,True
node,8754412630,,27.1079186,57.0830808,178.0,unknown,Unknown / unclassified,,False,False,True,True
node,8754412631,,27.1089091,57.0833049,117.4,unknown,Unknown / unclassified,,False,False,True,True
node,8754412632,,27.1096192,57.0840505,90.0,unknown,Unknown / unclassified,,False,True,True,True
node,8754412633,,27.110118,57.0835109,165.6,unknown,Unknown / unclassified,,False,False,True,True
node,8754412634,,27.1099304,57.0832136,169.8,unknown,Unknown / unclassified,,False,False,True,True
node,8754412635,,27.1101919,57.0829245,210.5,unknown,Unknown / unclassified,,False,False,True,True
node,8754412636,,27.109864,57.0824938,224.3,unknown,Unknown / unclassified,,False,False,True,True
node,8754412637,,27.1102612,57.082141,276.9,unknown,Unknown / unclassified,,False,False,False,True
node,8754412638,,27.1104829,57.0819075,309.7,unknown,Unknown / unclassified,,False,False,False,True
node,8754412639,,27.1106584,57.0811188,386.2,unknown,Unknown / unclassified,,False,False,False,True
node,8754412640,,27.1113882,57.0812744,421.0,unknown,Unknown / unclassified,,False,False,False,True
node,8754412641,,27.1116145,57.0810254,456.1,unknown,Unknown / unclassified,,False,False,False,True
node,8754412642,,27.1117346,57.0812537,448.6,unknown,Unknown / unclassified,,False,False,False,True
node,8754412643,,27.1119794,57.0810617,481.3,unknown,Unknown / unclassified,,False,False,False,True
node,8754412658,,27.1051731,57.0836354,424.2,unknown,Unknown / unclassified,,False,False,False,True
node,8766209010,,27.1080138,57.0808733,371.8,unknown,Unknown / unclassified,,False,False,False,True
node,8766209011,,27.1082322,57.0809646,357.2,unknown,Unknown / unclassified,,False,False,False,True
node,8766209012,,27.1084737,57.080882,360.6,unknown,Unknown / unclassified,,False,False,False,True
node,8780364705,,27.1097545,57.0883013,388.6,unknown,Unknown / unclassified,,False,False,False,True
node,8787174499,,27.1089524,57.0873816,286.1,unknown,Unknown / unclassified,,False,False,False,True
node,8787174500,,27.107677,57.0880239,375.6,unknown,Unknown / unclassified,,False,False,False,True
node,8787174504,,27.1088937,57.0874922,297.0,unknown,Unknown / unclassified,,False,False,False,True
node,8787174505,,27.1088026,57.0875432,302.3,unknown,Unknown / unclassified,,False,False,False,True
node,8787174506,,27.1087075,57.087401,288.9,unknown,Unknown / unclassified,,False,False,False,True
node,8787174507,,27.1087027,57.087334,282.3,unknown,Unknown / unclassified,,False,False,False,True
node,8787174508,,27.1087386,57.0873072,279.4,infrastructure_access,Infrastructure / access,access=no; barrier=gate; bicycle=no; foot=yes; height=3; horse=no; motor_vehicle=yes; wheelchair=yes,False,False,False,True
node,8787265701,,27.1101278,57.0882971,400.2,unknown,Unknown / unclassified,,False,False,False,True
node,8787265702,,27.1117068,57.0865923,374.0,unknown,Unknown / unclassified,,False,False,False,True
node,8792960964,,27.108074,57.0797609,477.4,unknown,Unknown / unclassified,,False,False,False,True
node,8792960965,,27.1080125,57.0800098,454.7,unknown,Unknown / unclassified,,False,False,False,True
node,8792960966,,27.1084288,57.0799762,450.1,unknown,Unknown / unclassified,,False,False,False,True
node,8792960967,,27.1079946,57.0802079,436.1,unknown,Unknown / unclassified,,False,False,False,True
node,8792960968,,27.1097155,57.0798574,467.3,unknown,Unknown / unclassified,,False,False,False,True
node,8792960969,,27.1094116,57.0801156,436.7,unknown,Unknown / unclassified,,False,False,False,True
node,8792960981,,27.1096383,57.0812025,335.4,unknown,Unknown / unclassified,,False,False,False,True
node,8792960982,,27.1095763,57.0809876,354.6,unknown,Unknown / unclassified,,False,False,False,True
node,8792960983,,27.1095794,57.0808438,368.6,unknown,Unknown / unclassified,,False,False,False,True
node,8792960984,,27.1096356,57.0807246,381.4,unknown,Unknown / unclassified,,False,False,False,True
node,8792960985,,27.1097667,57.0806334,393.5,unknown,Unknown / unclassified,,False,False,False,True
node,8792960986,,27.1097979,57.0806089,396.7,unknown,Unknown / unclassified,,False,False,False,True
node,8792960987,,27.1097293,57.0803564,419.3,unknown,Unknown / unclassified,,False,False,False,True
node,8792960988,,27.1096856,57.0802196,431.5,unknown,Unknown / unclassified,,False,False,False,True
node,8792960989,,27.1084669,57.0819022,261.0,unknown,Unknown / unclassified,,False,False,False,True
node,8792960990,,27.1086531,57.0825415,195.1,unknown,Unknown / unclassified,,False,False,True,True
node,8792960991,,27.1091685,57.0823833,210.6,unknown,Unknown / unclassified,,False,False,True,True
node,8792960992,,27.1077049,57.0817927,298.9,unknown,Unknown / unclassified,,False,False,False,True
node,8792960993,,27.1072652,57.0822651,286.5,unknown,Unknown / unclassified,,False,False,False,True
node,8792963940,,27.1107462,57.0890603,496.1,unknown,Unknown / unclassified,,False,False,False,True
node,8792963941,,27.1098576,57.0882055,382.4,unknown,Unknown / unclassified,,False,False,False,True
node,8792963942,,27.1092467,57.0876155,311.5,unknown,Unknown / unclassified,,False,False,False,True
node,8792963943,,27.1082215,57.0866331,225.4,unknown,Unknown / unclassified,,False,False,True,True
node,8792963944,,27.107591,57.0860255,211.2,unknown,Unknown / unclassified,,False,False,True,True
node,8792963945,,27.1072295,57.0862942,258.5,unknown,Unknown / unclassified,,False,False,False,True
node,8792963946,,27.1064006,57.0865934,348.2,unknown,Unknown / unclassified,,False,False,False,True
node,8792963947,,27.1054276,57.0869354,456.7,unknown,Unknown / unclassified,,False,False,False,True
node,8810404337,,27.1068168,57.0860098,277.2,unknown,Unknown / unclassified,,False,False,False,True
node,8810404388,,27.1072732,57.0870243,309.9,unknown,Unknown / unclassified,,False,False,False,True
node,8810404389,,27.1082454,57.0877556,331.5,unknown,Unknown / unclassified,,False,False,False,True
node,8810404390,,27.1083898,57.0881741,369.1,unknown,Unknown / unclassified,,False,False,False,True
node,8810404391,,27.108921,57.0879453,341.9,unknown,Unknown / unclassified,,False,False,False,True
node,8810404450,,27.1098099,57.0881949,379.9,unknown,Unknown / unclassified,,False,False,False,True
node,8810404451,,27.1088257,57.0886616,412.9,unknown,Unknown / unclassified,,False,False,False,True
node,8810404452,,27.1081164,57.0890072,455.6,unknown,Unknown / unclassified,,False,False,False,True
node,8810404453,,27.1076451,57.0892462,491.2,unknown,Unknown / unclassified,,False,False,False,True
node,8810404484,,27.1070948,57.0887678,469.0,unknown,Unknown / unclassified,,False,False,False,True
node,8810404485,,27.1070531,57.0886501,460.6,unknown,Unknown / unclassified,,False,False,False,True
node,8810404486,,27.1070269,57.0886618,462.9,unknown,Unknown / unclassified,,False,False,False,True
node,8810404487,,27.1069754,57.0885165,452.8,unknown,Unknown / unclassified,,False,False,False,True
node,8810404488,,27.1068476,57.0885737,464.7,unknown,Unknown / unclassified,,False,False,False,True
node,8810404489,,27.1069409,57.0888367,482.7,unknown,Unknown / unclassified,,False,False,False,True
node,8810404490,,27.1076057,57.089317,499.2,unknown,Unknown / unclassified,,False,False,False,True
node,8810404491,,27.1075212,57.0891234,483.8,unknown,Unknown / unclassified,,False,False,False,True
node,8810404494,,27.1091268,57.0884899,396.5,unknown,Unknown / unclassified,,False,False,False,True
node,8810404495,,27.1090748,57.0883615,383.5,unknown,Unknown / unclassified,,False,False,False,True
node,8810404496,,27.1089896,57.0884036,387.3,unknown,Unknown / unclassified,,False,False,False,True
node,8810404497,,27.1090499,57.0885343,400.5,unknown,Unknown / unclassified,,False,False,False,True
node,8810994209,لوله و اتصالات ناظری,27.1109288,57.088854,486.6,civilian_general,Civilian general,name=لوله و اتصالات ناظری; shop=yes,False,False,False,True
node,8810994213,تعمیرگاه جنوب,27.1110228,57.0889323,498.3,civilian_general,Civilian general,name=تعمیرگاه جنوب; shop=car_repair,False,False,False,True
node,8810994214,آهن آلات شیخ آبادی,27.1103839,57.0878371,369.4,civilian_general,Civilian general,name=آهن آلات شیخ آبادی; shop=yes,False,False,False,True
node,8810994215,اداره شیلات میناب,27.1100835,57.0878529,357.3,government_institutional,Government / institutional,name=اداره شیلات میناب; office=government,False,False,False,True
node,8810994216,,27.1095207,57.0864615,206.4,unknown,Unknown / unclassified,,False,False,True,True
node,8819164501,,27.1068099,57.088479,458.7,unknown,Unknown / unclassified,,False,False,False,True
node,8819164502,,27.1066478,57.0880339,431.6,unknown,Unknown / unclassified,,False,False,False,True
node,8819164504,,27.108558,57.0886353,412.0,unknown,Unknown / unclassified,,False,False,False,True
node,8819164505,,27.106442,57.0886909,498.2,unknown,Unknown / unclassified,,False,False,False,True
node,8819174917,,27.107029,57.0888403,478.6,unknown,Unknown / unclassified,,False,False,False,True
node,8819174918,,27.107415,57.0886912,447.8,unknown,Unknown / unclassified,,False,False,False,True
node,8819174920,,27.1074163,57.0874196,334.1,unknown,Unknown / unclassified,,False,False,False,True
node,8819174921,,27.1088095,57.0870322,251.7,unknown,Unknown / unclassified,,False,False,False,True
node,8819174922,,27.1097185,57.0858239,159.5,unknown,Unknown / unclassified,,False,False,True,True
node,8819174923,,27.1103356,57.0850026,166.2,unknown,Unknown / unclassified,,False,False,True,True
node,8819174924,,27.1097113,57.0841855,94.0,unknown,Unknown / unclassified,,False,True,True,True
node,8819174925,,27.1089656,57.0832792,120.1,unknown,Unknown / unclassified,,False,False,True,True
node,8819174926,,27.1096252,57.0840873,88.9,unknown,Unknown / unclassified,,False,True,True,True
node,8819174927,,27.1101613,57.0835168,169.2,unknown,Unknown / unclassified,,False,False,True,True
node,8819174928,,27.1096136,57.0827302,191.0,unknown,Unknown / unclassified,,False,False,True,True
node,8819174930,,27.1101967,57.0829488,209.1,unknown,Unknown / unclassified,,False,False,True,True
node,8819174931,,27.1098446,57.0825061,222.2,unknown,Unknown / unclassified,,False,False,True,True
node,8819174932,,27.1103332,57.0827935,230.7,unknown,Unknown / unclassified,,False,False,True,True
node,8819174935,,27.1105022,57.0822495,283.8,unknown,Unknown / unclassified,,False,False,False,True
node,8819174936,,27.110231,57.0816186,320.0,unknown,Unknown / unclassified,,False,False,False,True
node,8819174937,,27.1100281,57.0814416,326.4,unknown,Unknown / unclassified,,False,False,False,True
node,8819174938,,27.1098108,57.081404,321.5,unknown,Unknown / unclassified,,False,False,False,True
node,8819174941,,27.1095513,57.0812557,328.1,unknown,Unknown / unclassified,,False,False,False,True
node,8819174942,,27.1093587,57.0813673,313.2,unknown,Unknown / unclassified,,False,False,False,True
node,8819174943,,27.1096724,57.0820477,256.2,unknown,Unknown / unclassified,,False,False,False,True
node,8819174944,,27.109843,57.0819291,274.0,unknown,Unknown / unclassified,,False,False,False,True
node,8819174945,,27.1103805,57.0807481,404.9,unknown,Unknown / unclassified,,False,False,False,True
node,8819174946,,27.1105414,57.0812189,371.2,unknown,Unknown / unclassified,,False,False,False,True
node,8819174947,,27.1100765,57.0814838,324.7,unknown,Unknown / unclassified,,False,False,False,True
node,8819174948,,27.1112682,57.0802047,498.7,unknown,Unknown / unclassified,,False,False,False,True
node,8819174951,,27.1110208,57.0815817,371.4,unknown,Unknown / unclassified,,False,False,False,True
node,8819174952,,27.1113836,57.0813896,412.1,unknown,Unknown / unclassified,,False,False,False,True
node,8819174953,,27.1116939,57.0808102,478.0,unknown,Unknown / unclassified,,False,False,False,True
node,8819174954,,27.1109214,57.0804171,461.1,unknown,Unknown / unclassified,,False,False,False,True
node,8819174955,,27.1111353,57.0809658,427.7,unknown,Unknown / unclassified,,False,False,False,True
node,8819174956,,27.1113406,57.0808746,448.5,unknown,Unknown / unclassified,,False,False,False,True
node,8819174995,,27.1092496,57.0798107,464.8,unknown,Unknown / unclassified,,False,False,False,True
node,8819175011,,27.1075778,57.0815158,329.7,unknown,Unknown / unclassified,,False,False,False,True
node,8819175013,,27.1082717,57.0865151,212.6,unknown,Unknown / unclassified,,False,False,True,True
node,8819175014,,27.1087705,57.0859202,142.3,unknown,Unknown / unclassified,,False,False,True,True
node,8819175015,,27.1087313,57.0850075,54.9,unknown,Unknown / unclassified,,False,True,True,True
node,8819175016,,27.1077239,57.0841287,136.8,infrastructure_access,Infrastructure / access,barrier=gate,False,False,True,True
node,8855569029,,27.1115112,57.0881871,466.2,unknown,Unknown / unclassified,,False,False,False,True
node,8855569030,,27.1120504,57.0861828,387.1,unknown,Unknown / unclassified,,False,False,False,True
node,8855569031,,27.1121843,57.0863779,409.0,unknown,Unknown / unclassified,,False,False,False,True
node,8886927728,,27.104949,57.0833282,455.4,unknown,Unknown / unclassified,,False,False,False,True
node,8886927729,,27.1052104,57.0829981,437.3,unknown,Unknown / unclassified,,False,False,False,True
node,8887132345,,27.1078556,57.0873139,303.0,unknown,Unknown / unclassified,,False,False,False,True
node,8887132346,,27.1077651,57.0870283,281.6,unknown,Unknown / unclassified,,False,False,False,True
node,8887132347,,27.1075902,57.0870983,296.9,unknown,Unknown / unclassified,,False,False,False,True
node,8887132348,,27.1076806,57.0873838,317.3,unknown,Unknown / unclassified,,False,False,False,True
node,8887132349,,27.1074337,57.0878963,374.9,unknown,Unknown / unclassified,,False,False,False,True
node,8887132350,,27.10732,57.0876109,355.9,unknown,Unknown / unclassified,,False,False,False,True
node,8887132351,,27.1071979,57.0876723,368.0,unknown,Unknown / unclassified,,False,False,False,True
node,8887132352,,27.1073115,57.0879577,386.5,unknown,Unknown / unclassified,,False,False,False,True
node,8887132353,,27.1080938,57.0868803,253.3,unknown,Unknown / unclassified,,False,False,False,True
node,8887132354,,27.108027,57.0866617,236.3,unknown,Unknown / unclassified,,False,False,True,True
node,8887132355,,27.1078828,57.0867174,248.3,unknown,Unknown / unclassified,,False,False,True,True
node,8887132356,,27.1079496,57.0869359,264.5,unknown,Unknown / unclassified,,False,False,False,True
node,8887132357,,27.1078379,57.0866709,246.6,unknown,Unknown / unclassified,,False,False,True,True
node,8887132358,,27.107774,57.0864484,231.3,unknown,Unknown / unclassified,,False,False,True,True
node,8887132359,,27.1076832,57.0864813,239.7,unknown,Unknown / unclassified,,False,False,True,True
node,8887132360,,27.1077471,57.0867038,254.4,unknown,Unknown / unclassified,,False,False,False,True
node,8906538400,,27.1091622,57.0875739,306.4,unknown,Unknown / unclassified,direction=both; traffic_calming=bump,False,False,False,True
node,10234655198,,27.1121244,57.0875252,466.7,unknown,Unknown / unclassified,,False,False,False,True
node,10234655200,,27.112616,57.0862568,447.5,unknown,Unknown / unclassified,,False,False,False,True
node,10234655201,,27.1131778,57.0854739,484.3,unknown,Unknown / unclassified,,False,False,False,True
node,10234655286,,27.1122308,57.0821486,435.9,unknown,Unknown / unclassified,,False,False,False,True
node,10234655287,,27.1117554,57.0826584,364.6,unknown,Unknown / unclassified,,False,False,False,True
node,10234655288,,27.1104414,57.0835258,195.1,unknown,Unknown / unclassified,,False,False,True,True
node,10234655289,,27.1108925,57.083121,258.7,unknown,Unknown / unclassified,,False,False,False,True
node,10234655290,,27.1104642,57.0820394,297.8,unknown,Unknown / unclassified,,False,False,False,True
node,10234655291,,27.1123496,57.082009,454.5,unknown,Unknown / unclassified,,False,False,False,True
node,10234655788,,27.111651,57.0864687,362.1,unknown,Unknown / unclassified,,False,False,False,True
node,10234655789,,27.1103087,57.0846074,155.8,unknown,Unknown / unclassified,,False,False,True,True
node,10234655790,,27.1130115,57.0841859,456.9,unknown,Unknown / unclassified,,False,False,False,True
node,10301119067,,27.1110445,57.0889022,496.9,unknown,Unknown / unclassified,,False,False,False,True
node,10301119068,,27.1114123,57.0884493,480.4,unknown,Unknown / unclassified,,False,False,False,True
node,10721934479,,27.1093748,57.0877331,325.0,unknown,Unknown / unclassified,,False,False,False,True
node,10816078297,سوپرمارکت مالک حسن پور,27.1049604,57.0831966,457.6,civilian_general,Civilian general,name=سوپرمارکت مالک حسن پور; shop=convenience,False,False,False,True
node,11506030546,,27.1065268,57.0886433,489.1,unknown,Unknown / unclassified,,False,False,False,True
node,11506030547,,27.107437,57.0887091,448.5,unknown,Unknown / unclassified,,False,False,False,True
node,11506030548,,27.1073934,57.088692,448.7,unknown,Unknown / unclassified,,False,False,False,True
node,11506030549,,27.1070419,57.0888315,477.2,unknown,Unknown / unclassified,,False,False,False,True
node,11506030550,,27.1070267,57.0888581,480.3,unknown,Unknown / unclassified,,False,False,False,True
node,11506030551,,27.1070849,57.0890126,491.4,unknown,Unknown / unclassified,,False,False,False,True
node,11506030552,,27.1075539,57.089037,474.6,unknown,Unknown / unclassified,,False,False,False,True
node,11506030553,,27.1069512,57.0876283,379.4,unknown,Unknown / unclassified,,False,False,False,True
node,11506030554,,27.1086233,57.0874477,294.4,unknown,Unknown / unclassified,,False,False,False,True
node,11506030555,,27.1082118,57.0876628,323.4,unknown,Unknown / unclassified,,False,False,False,True
node,11506030556,,27.1076916,57.0879264,366.1,unknown,Unknown / unclassified,,False,False,False,True
node,11506030557,,27.107599,57.0879738,374.3,unknown,Unknown / unclassified,,False,False,False,True
node,11506030558,,27.106765,57.0883636,451.5,unknown,Unknown / unclassified,,False,False,False,True
node,11506030559,,27.1064743,57.0885292,482.9,unknown,Unknown / unclassified,,False,False,False,True
node,11506030560,,27.1064023,57.0886016,493.3,unknown,Unknown / unclassified,,False,False,False,True
node,11506030561,,27.1074995,57.0873817,326.3,unknown,Unknown / unclassified,,False,False,False,True
node,11506030562,,27.1072778,57.0869623,304.7,unknown,Unknown / unclassified,,False,False,False,True
node,11506030563,,27.1072949,57.0869325,301.1,unknown,Unknown / unclassified,,False,False,False,True
node,11506030564,,27.1073328,57.0869219,297.8,unknown,Unknown / unclassified,,False,False,False,True
node,11506030565,,27.1073649,57.0869527,298.2,unknown,Unknown / unclassified,,False,False,False,True
node,11506030566,,27.1080314,57.0871657,282.2,unknown,Unknown / unclassified,,False,False,False,True
node,11506030567,,27.1082754,57.0878501,339.9,unknown,Unknown / unclassified,,False,False,False,True
node,11506030568,,27.108813,57.0875774,305.6,unknown,Unknown / unclassified,,False,False,False,True
node,11506046369,,27.1088687,57.0875816,305.9,unknown,Unknown / unclassified,,False,False,False,True
